Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:65025000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
65025000;2;01/06/2009;;1;1;37,838;12,811;19,525;17;7;1;1;1;;0;17,578;15,195;14,897;13,407;13,109;13,109;12,811;12,811;13,407;17,28;30,986;24,133;19,664;16,684;15,195;19,962;37,838;30,688;24,431;21,154;17,876;16,684;16,387;15,791;21,154;25,325;24,133;22,047;19,962;22,047;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/2009;;1;1;185,997;24,431;71,874;31;5;1;1;1;;0;29,496;30,688;36,944;29,496;24,431;29,198;42,307;36,348;29,496;32,177;50,352;70,015;99,004;105,156;93,017;74,261;67,632;67,632;62,865;55,118;46,18;39,626;47,968;68,824;99,004;107,242;108,292;123,464;155,169;180,689;185,997;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/2009;;1;1;176,752;25,921;65,512;1;31;1;1;1;;0;176,752;163,906;157,644;147,848;133,677;116,854;99,004;79,692;66,44;57,502;49,16;43,201;38,732;35,753;33,071;30,688;29,198;30,39;41,413;46,18;56,012;60,183;56,31;48,266;42,009;38,136;35,455;33,071;30,39;28,006;25,921;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/2009;;1;1;264,193;24,133;117,472;30;2;1;1;1;;0;25,325;24,133;24,133;32,475;36,05;31,879;29,198;45,882;106,197;162,645;199,564;205,108;188,677;167,715;147,848;129,094;107,242;86,241;76,052;76,052;70,611;66,142;97,995;157,644;190,023;188,677;172,853;180,689;233,828;264,193;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/2009;;1;1;254,913;70,015;131,108;1;31;1;1;1;;0;254,913;222,141;192,728;165,171;141,867;124,581;120,139;129,094;129,094;119,04;105,156;96,991;101,037;106,197;113,61;133,677;146,643;151,489;149,058;138,331;129,094;129,094;135,995;131,377;122,351;112,537;110,406;104,119;94,995;83,407;70,015;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/2009;;1;1;172,853;35,157;70,618;30;15;1;1;1;;0;62,865;54,523;47,968;43,201;40,222;37,242;36,646;36,348;37,54;38,434;45,584;49,16;44,393;39,626;35,157;47,372;62,567;61,971;53,331;68,228;117,945;145,443;140,684;126,829;107,242;88,154;75,154;80,614;121,243;172,853;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/2009;;1;1;194,087;44,393;99,328;1;16;1;1;1;;0;194,087;183,335;167,715;155,169;138,331;120,139;102,06;83,407;68,228;61,673;54,821;56,012;59,886;56,31;50,352;44,393;46,776;68,824;126,829;140,684;129,094;107,242;93,017;93,017;85,292;71,207;75,154;109,347;120,139;111,469;105,156;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/2010;;1;1;257,99;87,196;161,641;15;10;1;1;1;;0;103,087;96,991;90,086;94,995;101,037;106,197;107,242;103,087;93,017;87,196;89,118;144,247;179,372;233,828;257,99;251,851;236,791;210,719;191,374;168,993;152,712;175,448;202,328;207,906;195,45;180,689;175,448;172,853;182,01;199,564;219,261;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/2010;;1;1;227,952;87,196;149,272;1;24;1;1;1;;0;227,952;222,141;213,55;195,45;175,448;157,644;140,684;126,829;122,351;145,443;172,853;192,728;225,038;206,505;180,689;153,938;134,834;120,139;109,347;104,119;99,004;94,004;91,058;87,196;99,004;126,829;131,377;123,464;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
65025000;2;01/03/2010;;1;1;161,388;51,841;101,071;31;23;1;1;1;;0;113,61;103,087;91,058;79,692;71,207;97,995;133,677;143,055;140,684;135,995;129,094;117,945;103,087;91,058;93,017;91,058;77,863;68,824;63,461;57,502;55,118;53,033;51,841;52,735;66,44;94,995;129,094;149,058;156,404;160,136;161,388;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/2010;;1;1;350,68;36,05;122,009;27;22;1;1;1;;0;151,489;138,331;121,243;105,156;93,017;89,118;100,018;105,156;96,991;87,196;75,154;68,526;63,461;58,396;53,927;49,756;45,584;42,307;40,222;39,03;37,54;36,05;70,015;158,888;207,906;302,771;350,68;336,676;292,91;242,766;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/2010;;1;1;200,944;59,29;99,1;1;31;1;1;1;;0;200,944;170,276;147,848;131,377;115,769;103,087;83,407;93,017;135,995;149,058;143,055;132,525;120,139;106,197;93,017;77,863;69,42;68,824;80,614;93,017;91,058;81,54;72,488;70,015;68,526;66,44;64,355;62,567;60,779;59,588;59,29;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/2010;;1;1;126,829;40,52;67,67;7;20;1;1;1;;0;59,588;59,29;58,098;57,204;91,058;124,581;126,829;115,769;105,156;91,058;74,261;65,844;59,29;54,225;50,65;47,968;45,584;43,499;42,009;40,52;44,393;61,375;72,488;79,692;74,261;68,824;63,759;56,906;50,352;45,584;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/2010;;1;1;140,684;33,667;64,04;19;12;1;1;1;;0;42,605;40,818;39,626;38,434;37,838;36,646;36,05;35,157;34,859;34,859;34,263;33,667;47,372;63,759;64,652;67,334;95,99;132,525;140,684;132,525;117,945;101,037;87,196;76,052;77,863;71,207;65,248;58,098;51,245;46,478;43,201;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/2010;;1;1;85,292;25,325;43,523;7;31;1;1;1;;0;41,413;45,584;49,458;52,735;67,632;83,407;85,292;74,261;68,228;62,567;56,012;49,756;44,989;42,605;39,626;36,944;36,05;35,157;33,667;33,071;31,879;30,986;29,794;29,496;28,304;28,006;27,708;27,112;26,517;25,623;25,325;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/2010;;1;1;62,567;21,154;30,211;26;19;1;1;1;;0;25,325;24,729;24,431;24,133;23,537;22,047;25,027;28,602;25,921;25,027;24,729;24,133;23,537;23,239;22,345;21,75;21,75;21,75;21,154;21,154;23,835;27,41;25,027;29,794;50,947;62,567;61,971;56,906;50,352;43,201;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/2010;;1;1;68,824;25,623;45,882;6;29;1;1;1;;0;34,561;42,009;56,608;55,714;62,567;68,824;68,824;68,526;67,036;60,779;50,352;41,711;35,157;31,284;34,263;45,287;46,776;48,862;57,204;55,118;47,968;40,52;34,263;32,475;29,794;34,263;31,879;27,708;25,623;32,177;54,225;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/2010;;1;1;88,154;21,451;41,275;27;17;1;1;1;;0;53,927;44,989;35,455;28,9;25,921;37,242;40,222;33,071;28,602;29,794;33,667;28,304;25,325;23,537;22,047;21,75;21,451;24,729;24,133;24,431;22,345;32,475;61,375;64,652;68,228;81,54;88,154;79,692;69,42;62,865;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/2010;;1;1;251,851;56,608;138,295;16;2;1;1;1;;0;57,204;56,608;62,865;65,546;92,035;126,829;122,351;122,351;124,581;113,61;94,995;76,052;80,614;145,443;210,719;251,851;251,851;244,27;225,038;199,564;180,689;171,562;162,645;166,441;165,171;157,644;143,055;129,094;113,61;94,995;77,863;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/2011;;1;1;199,564;50,054;124,594;23;6;1;1;1;;0;67,632;61,375;55,714;56,012;54,225;50,054;60,481;82,471;101,037;109,347;120,139;125,703;129,094;138,331;135,995;131,377;126,829;117,945;124,581;143,055;153,938;185,997;199,564;185,997;194,087;196,817;178,06;160,136;140,684;129,094;146,643;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/2011;;1;1;245,778;140,684;173,434;16;5;1;1;1;;0;157,644;157,644;150,271;143,055;140,684;140,684;147,848;153,938;162,645;171,562;183,335;207,906;214,971;205,108;212,133;245,778;245,778;219,261;191,374;167,715;165,171;157,644;146,643;147,848;152,712;155,169;160,136;151,489;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
65025000;2;01/03/2011;;1;1;135,995;47,968;71,008;1;27;1;1;1;;0;135,995;119,04;103,087;88,154;76,052;69,42;65,546;62,865;61,077;59,29;58,396;61,673;66,142;68,824;76,052;89,118;93,017;85,292;72,488;66,44;61,077;55,714;51,543;50,947;51,543;50,352;47,968;59,29;63,461;61,971;69,42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/2011;;1;1;133,677;31,284;63,408;4;30;1;1;1;;0;85,292;100,018;121,243;133,677;132,525;117,945;100,018;81,54;67,632;67,632;68,228;67,036;61,971;55,714;50,947;47,372;46,18;44,989;47,372;47,968;42,605;41,115;39,328;37,242;35,157;34,263;32,475;31,879;31,581;31,284;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/2011;;1;1;47,968;21,75;28,102;16;14;1;1;1;;0;30,986;30,688;29,496;28,602;27,708;27,112;26,517;26,517;25,921;25,623;25,325;24,133;22,643;21,75;35,753;47,968;43,797;38,136;33,369;29,794;28,006;26,517;25,325;25,325;25,027;24,431;24,133;22,941;22,643;22,345;22,643;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/2011;;1;1;64,951;20,558;32,704;11;6;1;1;1;;0;21,75;21,75;21,451;21,75;21,154;20,558;23,537;51,543;56,31;64,652;64,951;56,608;43,797;34,263;29,794;28,602;27,112;26,219;25,325;24,133;23,835;23,835;26,517;24,729;24,133;29,198;36,944;30,986;27,112;48,564;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/2011;;1;1;188,677;34,263;76,586;5;17;1;1;1;;0;88,154;126,829;143,055;174,149;188,677;178,06;157,644;133,677;110,406;89,118;68,228;57,502;49,756;43,797;40,222;36,944;34,263;39,03;51,543;48,564;45,584;57,204;61,077;56,31;50,65;44,393;39,328;36,348;34,263;36,646;52,735;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/2011;;1;1;319,525;54,225;126,539;3;18;1;1;1;;0;120,139;251,851;319,525;289,655;239,77;198,189;162,645;137,161;121,243;121,243;117,945;107,242;95,99;83,407;70,909;65,248;59,886;54,225;58,694;99,004;126,829;123,464;124,581;125,703;117,945;107,242;99,004;88,154;74,261;68,526;93,017;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/2011;;1;1;126,829;34,263;73,943;1;30;1;1;1;;0;126,829;124,581;113,61;101,037;87,196;72,488;81,54;107,242;122,351;126,829;122,351;111,469;96,991;83,407;68,824;61,375;55,417;50,947;48,564;46,776;45,584;44,393;43,201;44,095;42,605;40,222;39,626;38,136;36,348;34,263;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/2011;;1;1;131,377;30,688;64,364;17;8;1;1;1;;0;33,071;42,009;48,266;42,903;37,838;34,263;32,475;30,688;37,838;55,714;61,673;67,036;67,632;88,154;122,351;126,829;131,377;129,094;116,854;97,995;78,775;66,738;58,098;50,947;47,372;52,735;49,16;43,201;38,136;50,352;55,714;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/2011;;1;1;57,502;27,708;37,451;17;10;1;1;1;;0;52,139;46,18;40,818;37,838;34,859;32,475;30,688;30,092;29,198;27,708;27,708;31,879;29,496;36,646;52,139;56,906;57,502;52,139;44,989;38,434;33,071;33,071;35,157;31,284;29,198;30,688;39,626;40,222;32,475;28,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/2011;;1;1;69,42;22,643;37,367;11;22;1;1;1;;0;33,071;34,263;28,9;27,708;25,325;25,027;24,729;30,688;40,818;60,779;69,42;67,036;56,31;46,776;48,564;45,287;36,05;31,879;27,708;25,325;24,133;22,643;25,027;34,263;49,756;50,054;39,924;33,071;34,263;30,39;29,198;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/2012;;1;1;58,992;23,537;38,357;17;9;1;1;1;;0;42,009;46,776;38,434;30,986;26,517;26,219;26,517;26,517;23,537;24,133;31,879;32,475;29,198;29,198;47,968;58,694;58,992;53,927;49,16;43,797;39,03;35,455;34,263;46,776;49,756;44,393;48,564;46,18;38,136;31,879;27,708;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/2012;;1;1;87,196;21,154;46,156;29;5;1;1;1;;0;25,027;23,537;23,537;22,345;21,154;22,643;21,154;22,047;30,092;36,646;57,8;69,122;67,036;59,886;57,204;54,523;49,16;38,434;31,284;36,05;50,947;60,779;59,29;57,502;61,673;62,567;61,375;68,526;87,196;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
65025000;2;01/03/2012;;1;1;79,692;18,77;29,923;1;23;1;1;1;;0;79,692;65,248;51,543;39,626;32,177;28,602;26,219;24,729;24,133;23,537;21,75;20,856;20,856;20,856;21,154;31,284;27,41;23,537;21,75;20,856;19,962;19,366;18,77;20,558;19,366;19,366;31,879;51,543;43,797;31,879;25,325;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/2012;;1;1;187,335;18,174;47,056;30;7;1;1;1;;0;21,75;20,558;19,962;19,664;19,068;20,856;18,174;19,366;49,756;53,927;42,009;30,092;26,517;36,646;49,458;48,564;38,434;30,986;25,325;23,537;23,835;25,921;22,047;20,558;19,962;45,584;113,61;160,136;178,06;187,335;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/2012;;1;1;165,171;25,325;51,989;1;22;1;1;1;;0;165,171;145,443;122,351;97,995;72,488;61,673;52,139;44,393;40,222;36,646;33,071;37,242;39,626;33,667;30,688;28,9;28,304;27,708;27,708;27,112;25,921;25,325;25,325;25,325;47,372;63,461;62,865;57,204;48,564;40,52;37,242;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/2012;;1;1;247,29;46,776;118,878;7;30;1;1;1;;0;49,16;53,331;49,16;51,543;103,087;202,328;247,29;236,791;205,108;176,752;172,853;182,01;178,06;165,171;149,058;133,677;116,854;103,087;104,119;111,469;111,469;108,292;101,037;91,058;77,863;68,824;62,865;56,31;50,947;46,776;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/2012;;1;1;69,122;36,646;52,85;20;6;1;1;1;;0;43,797;41,413;39,626;37,838;37,242;36,646;43,201;55,417;60,481;58,694;55,417;59,886;67,036;67,036;62,567;56,012;49,756;60,779;68,228;69,122;65,844;61,375;54,523;47,372;43,201;41,413;44,393;53,927;53,927;50,947;51,245;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/2012;;1;1;49,756;21,75;29,784;1;26;1;1;1;;0;49,756;45,287;42,009;39,328;37,242;34,263;32,773;30,986;30,092;29,496;28,9;28,304;27,41;27,708;27,112;26,517;26,219;25,921;26,814;24,729;24,729;23,835;22,941;22,345;22,643;21,75;21,75;24,729;36,646;33,965;27,112;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/2012;;1;1;47,968;18,77;25,503;22;19;1;1;1;;0;24,729;23,835;22,643;22,047;22,345;22,345;22,047;20,558;20,558;19,962;27,112;28,9;23,835;22,345;21,451;21,154;19,068;19,068;18,77;20,558;26,517;47,968;40,818;31,581;27,112;33,071;33,965;29,794;26,814;24,133;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/2012;;1;1;97,995;16,983;37,758;28;20;1;1;1;;0;22,345;34,263;33,667;27,112;24,133;23,537;21,75;19,366;19,068;18,174;19,366;26,517;21,75;20,26;19,962;20,26;18,77;18,472;17,578;16,983;22,047;20,856;38,732;65,844;81,54;83,407;87,196;97,995;93,017;72,488;64,057;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/2012;;1;1;62,865;20,558;34,759;2;23;1;1;1;;0;61,971;62,865;56,608;47,67;43,201;33,965;28,602;25,623;28,304;37,242;38,732;35,753;38,732;42,307;40,818;39,626;36,05;31,284;26,814;24,729;22,643;21,451;20,558;21,75;34,859;27,708;25,325;29,794;31,879;25,921;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/2012;;1;1;132,525;23,835;51,298;31;1;1;1;1;;0;23,835;37,242;58,098;66,738;65,844;58,694;49,756;40,52;59,886;66,142;57,502;47,968;42,009;43,201;34,859;33,071;34,561;45,882;49,16;42,605;34,859;49,756;59,29;53,629;44,095;34,263;32,475;51,543;58,694;81,54;132,525;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/2013;;1;1;137,161;19,366;48,131;1;31;1;1;1;;0;137,161;129,094;122,351;111,469;94,004;71,207;62,567;56,012;48,564;40,222;34,263;31,879;30,092;30,092;37,838;33,667;34,263;32,177;36,348;43,797;36,05;30,39;27,41;26,517;25,027;24,729;22,345;21,154;21,154;20,856;19,366;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/2013;;1;1;117,945;19,366;73,654;22;1;1;1;1;;0;19,366;19,366;45,584;62,865;66,44;61,971;54,523;70,611;88,154;86,241;79,692;74,261;71,207;68,526;66,142;63,759;59,29;60,183;67,632;93,017;108,292;117,945;117,945;106,197;91,058;75,154;79,692;87,196;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
65025000;2;01/03/2013;;1;1;131,377;36,348;75,215;19;5;1;1;1;;0;74,261;63,461;52,735;42,605;36,348;45,584;49,756;57,204;57,204;56,906;53,927;49,458;66,44;105,156;126,829;124,581;120,139;129,094;131,377;123,464;111,469;96,991;79,692;67,036;65,844;67,632;66,44;61,375;55,118;49,16;44,393;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/04/2013;;1;1;64,057;25,027;41,125;6;30;1;1;1;;0;40,52;38,434;43,201;41,711;51,543;64,057;64,057;58,098;51,543;44,393;38,732;34,859;56,608;64,057;61,077;54,523;46,776;39,924;36,05;32,475;30,092;28,304;27,708;27,112;27,112;27,708;26,814;25,921;25,325;25,027;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/05/2013;;1;1;53,033;21,75;28,592;31;13;1;1;1;;0;24,431;23,835;24,133;23,835;23,537;27,112;31,284;28,602;26,814;25,325;23,537;22,643;21,75;22,345;22,047;23,537;34,263;30,688;26,517;24,729;24,133;24,133;34,859;30,688;27,708;25,325;24,133;30,39;49,458;51,543;53,033;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/06/2013;;1;1;363,139;27,708;116,891;23;11;1;1;1;;0;44,989;46,776;63,759;65,844;61,077;52,139;41,413;34,263;30,688;28,304;27,708;44,393;43,201;36,646;31,879;29,794;54,523;68,228;70,015;70,611;153,938;283,193;363,139;340,153;312,776;286,415;245,778;213,55;188,677;172,853;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/07/2013;;1;1;268,889;39,626;117,727;24;19;1;1;1;;0;170,276;168,993;158,888;145,443;130,233;115,769;102,06;87,196;72,488;66,738;61,673;56,906;52,735;48,862;46,18;43,797;41,711;39,924;39,626;52,139;87,196;170,276;235,307;268,889;250,327;216,397;188,677;162,645;140,684;122,351;105,156;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/08/2013;;1;1;89,118;30,688;44,307;1;26;1;1;1;;0;89,118;71,207;65,546;60,481;55,417;51,543;48,564;46,478;44,393;42,307;40,52;38,732;37,242;39,03;46,776;44,989;42,009;38,732;37,838;36,646;35,157;34,263;33,071;31,879;31,284;30,688;43,201;45,584;40,818;36,646;33,369;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/09/2013;;1;1;180,689;22,941;64,88;25;15;1;1;1;;0;30,986;34,859;36,05;34,859;32,773;30,092;29,198;28,304;27,41;27,112;25,921;25,027;24,729;24,133;22,941;23,835;52,735;65,844;70,015;66,738;59,886;65,248;122,351;178,06;180,689;165,171;145,443;124,581;105,156;86,241;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/10/2013;;1;1;126,829;28,304;57,266;5;31;1;1;1;;0;70,611;67,334;71,207;99,004;126,829;125,703;112,537;96,991;77,863;66,44;58,694;50,947;44,393;39,626;38,434;39,328;42,009;44,393;42,009;38,434;34,859;44,989;48,564;44,095;42,903;42,009;38,434;36,05;32,475;29,794;28,304;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/11/2013;;1;1;56,012;22,643;33,359;30;16;1;1;1;;0;27,708;27,41;26,517;40,818;44,989;39,03;33,071;30,688;29,496;28,304;27,112;33,071;28,304;24,729;23,239;22,643;43,201;51,245;43,797;35,455;36,646;33,071;31,284;28,9;27,708;27,708;27,708;28,304;42,605;56,012;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65025000;2;01/12/2013;;1;1;54,523;21,154;28,958;1;22;1;1;1;;0;54,523;47,372;40,818;34,859;29,794;34,561;33,369;33,071;32,475;30,092;27,112;25,921;26,517;24,729;26,219;31,284;30,092;25,325;23,239;22,345;21,75;21,154;21,154;22,047;21,75;21,75;21,451;24,729;34,561;27,708;25,921;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/01/2014;;1;1;138,331;23,239;59,803;18;1;1;1;1;;0;23,239;38,136;49,458;46,776;44,393;41,413;40,222;40,818;43,201;48,564;43,797;39,328;52,735;69,122;96,991;113,61;131,377;138,331;126,829;109,347;91,058;70,611;64,057;54,225;43,797;38,434;31,581;36,05;30,092;28,9;27,41;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65025000;2;01/02/2014;;1;1;49,756;24,133;36,263;16;3;1;1;1;;0;25,921;25,027;24,133;29,794;42,307;47,074;40,818;31,879;38,434;35,753;28,9;25,027;27,112;31,581;44,989;49,756;45,882;43,797;43,201;41,413;38,434;36,05;35,455;37,242;37,54;33,071;30,092;44,691;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
65025000;2;01/03/2014;;1;1;134,834;27,708;59,721;15;30;1;1;1;;0;53,629;48,564;39,328;33,071;50,65;56,608;50,352;51,543;51,841;58,098;63,163;66,44;74,261;116,854;134,834;123,464;101,037;77,863;66,142;60,481;58,396;59,29;58,694;53,331;46,18;39,626;34,263;31,879;29,496;27,708;34,263;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
